id,label
jet_2656,0.18768322
jet_3409,0.9009205
jet_4985,0.86354417
jet_2753,0.021763308
jet_1943,0.7363696
jet_1833,0.026035732
jet_8,0.015297897
jet_2927,0.017280575
jet_4140,0.884953
jet_3360,0.87030447
jet_751,0.01081726
jet_3130,0.020168537
jet_144,0.01145925
jet_670,0.011335639
jet_2291,0.015416233
jet_3066,0.14011005
jet_4295,0.011846399
jet_4180,0.8213948
jet_151,0.101759754
jet_3784,0.887156
jet_3894,0.72614884
jet_2456,0.011231718
jet_1788,0.807611
jet_2447,0.011757741
jet_4995,0.81432605
jet_4342,0.8556812
jet_3889,0.036731414
jet_561,0.77008915
jet_2432,0.028873734
jet_2881,0.011749771
jet_3466,0.9102501
jet_416,0.8180866
jet_624,0.41750684
jet_3734,0.77392673
jet_1437,0.013973511
jet_2436,0.010713637
jet_3313,0.809075
jet_2655,0.0146911135
jet_4272,0.9121156
jet_2042,0.011210782
jet_2845,0.5715529
jet_100,0.7636978
jet_3096,0.029752558
jet_3669,0.49869955
jet_3845,0.84262323
jet_2225,0.5811069
jet_555,0.015648944
jet_4826,0.8330219
jet_676,0.01734264
jet_3418,0.60480237
jet_2407,0.013954339
jet_4023,0.8843759
jet_4125,0.89031786
jet_4088,0.88272977
jet_3078,0.4951122
jet_1499,0.035584953
jet_907,0.025210202
jet_468,0.021218803
jet_2644,0.021099726
jet_4916,0.8796515
jet_2233,0.011613198
jet_485,0.012957584
jet_3340,0.84807444
jet_486,0.023092622
jet_3950,0.9022464
jet_3838,0.86192214
jet_297,0.09509131
jet_1971,0.02010964
jet_228,0.013593858
jet_4907,0.28043696
jet_3938,0.8651476
jet_3285,0.041435562
jet_2086,0.033055976
jet_3959,0.9395069
jet_3326,0.8622157
jet_1654,0.014830812
jet_4697,0.8039104
jet_1859,0.0146956025
jet_33,0.32082552
jet_2820,0.42176276
jet_3439,0.8824918
jet_2836,0.013582189
jet_414,0.23691274
jet_1684,0.013264229
jet_1519,0.030963402
jet_465,0.8492287
jet_1907,0.18400353
jet_230,0.17546013
jet_2648,0.020362956
jet_1010,0.02338552
jet_2498,0.014217198
jet_4870,0.7033243
jet_4745,0.78647685
jet_1835,0.011497962
jet_2998,0.014662601
jet_4755,0.8907617
jet_805,0.011428963
jet_2555,0.028900856
jet_1115,0.18855685
jet_626,0.012018364
jet_2145,0.13781598
jet_1614,0.052082907
jet_3249,0.013705646
jet_4687,0.8922484
jet_4110,0.8266288
jet_828,0.041435562
jet_4578,0.9328709
jet_1344,0.015764046
jet_911,0.03238518
jet_4343,0.8384484
jet_1197,0.0146367755
jet_691,0.022239646
jet_1623,0.5087635
jet_3497,0.27395543
jet_889,0.014813057
jet_149,0.012059493
jet_776,0.018968942
jet_1292,0.041435562
jet_3010,0.76998985
jet_12,0.51744455
jet_1231,0.6001954
jet_4054,0.91153955
jet_3161,0.010502969
jet_1173,0.17893629
jet_4691,0.8766486
jet_497,0.01249091
jet_3050,0.014402926
jet_3399,0.694448
jet_3968,0.87195504
jet_4615,0.7335726
jet_1501,0.014554491
jet_4340,0.683783
jet_2727,0.011307281
jet_2005,0.022515466
jet_4269,0.83283883
jet_3393,0.8094105
jet_2323,0.017299617
jet_1471,0.041435562
jet_711,0.44793683
jet_4345,0.8312922
jet_4001,0.89241225
jet_1697,0.491527
jet_3953,0.7791638
jet_4041,0.86095136
jet_544,0.0323496
jet_599,0.01156609
jet_1044,0.020460624
jet_132,0.7586683
jet_1888,0.047524977
jet_4210,0.8735094
jet_4652,0.88891363
jet_4871,0.8638093
jet_4586,0.8586607
jet_4716,0.8829234
jet_3129,0.01721112
jet_287,0.011500037
jet_4348,0.8653445
jet_3767,0.90344054
jet_373,0.021289697
jet_2627,0.024891753
jet_4707,0.020230142
jet_2127,0.012811808
jet_964,0.87374586
jet_2022,0.015778953
jet_2680,0.01236591
jet_2952,0.4331492
jet_4646,0.8374542
jet_4501,0.8366051
jet_3757,0.5355426
jet_1427,0.0040732124
jet_2638,0.03514384
jet_653,0.013828938
jet_3659,0.8512715
jet_3292,0.016682565
jet_4278,0.83228
jet_1538,0.8398769
jet_1504,0.041435562
jet_1174,0.015493374
jet_1108,0.01556261
jet_1995,0.041435562
jet_2124,0.016183486
jet_1322,0.011406042
jet_3654,0.6998126
jet_2916,0.026157178
jet_2118,0.011462367
jet_1483,0.13382854
jet_2598,0.11525514
jet_4351,0.7689086
jet_2080,0.034303404
jet_1468,0.041435562
jet_4650,0.89657766
jet_3475,0.8438015
jet_3711,0.74069405
jet_3485,0.09275632
jet_3384,0.68840164
jet_1406,0.01117086
jet_4396,0.79698455
jet_1047,0.4719877
jet_1630,0.018691866
jet_2388,0.7752896
jet_2718,0.013722776
jet_3075,0.02309161
jet_3038,0.014411504
jet_2815,0.010810899
jet_530,0.016326439
jet_290,0.013006665
jet_3406,0.7045512
jet_2512,0.26122066
jet_252,0.022769256
jet_3290,0.6697107
jet_350,0.033424906
jet_1128,0.14054453
jet_3154,0.010727847
jet_1617,0.020501537
jet_3351,0.5964066
jet_90,0.041435562
jet_3158,0.011596591
jet_3048,0.15943384
jet_1482,0.015309905
jet_3082,0.014438058
jet_26,0.17285363
jet_4403,0.8288416
jet_4415,0.8855416
jet_4708,0.6290115
jet_2103,0.0332282
jet_3997,0.8041109
jet_810,0.01583936
jet_3321,0.7741108
jet_1962,0.017038861
jet_4880,0.73429453
jet_3727,0.85810345
jet_1726,0.011224201
jet_1425,0.015550582
jet_254,0.41422686
jet_2370,0.011504853
jet_2813,0.041582875
jet_1507,0.017203793
jet_4333,0.8553715
jet_2543,0.4376098
jet_1034,0.77370715
jet_3193,0.02496074
jet_471,0.083340675
jet_1747,0.020941716
jet_4671,0.63930047
jet_315,0.19111414
jet_1272,0.01298933
jet_856,0.015088692
jet_1616,0.0553976
jet_3621,0.69999826
jet_2307,0.18892354
jet_3159,0.16153362
jet_69,0.015034287
jet_3259,0.016091079
jet_734,0.010147436
jet_2229,0.82644165
jet_1557,0.041435562
jet_931,0.014468134
jet_4006,0.89074606
jet_1730,0.03466902
jet_3652,0.8185466
jet_1702,0.041435562
jet_1839,0.46788326
jet_4720,0.8583282
jet_2367,0.028541883
jet_1001,0.019012727
jet_1717,0.017267236
jet_387,0.29148373
jet_1550,0.24377866
jet_4855,0.83213174
jet_1204,0.023522507
jet_3703,0.78588706
jet_949,0.12803745
jet_2846,0.012148675
jet_410,0.9000108
jet_1018,0.86877203
jet_109,0.009627335
jet_4970,0.4354328
jet_4775,0.45066813
jet_3220,0.2370391
jet_3408,0.8106113
jet_3667,0.8626019
jet_2576,0.72096944
jet_4557,0.8531238
jet_1261,0.05851311
jet_829,0.013716497
jet_2847,0.009714397
jet_3647,0.8533348
jet_3515,0.8069427
jet_4748,0.884956
jet_4788,0.82152253
jet_4949,0.87623984
jet_4786,0.72868586
jet_4161,0.8122814
jet_2886,0.020088755
jet_1117,0.0066056135
jet_505,0.76505256
jet_2284,0.015183601
jet_3964,0.8227997
jet_177,0.02062757
jet_3526,0.8820461
jet_4711,0.8089446
jet_80,0.6588343
jet_577,0.032329902
jet_586,0.014493605
jet_2439,0.01609758
jet_1694,0.020613726
jet_4507,0.9270954
jet_1421,0.02181681
jet_221,0.013452672
jet_93,0.03929405
jet_2646,0.008480442
jet_2561,0.012615805
jet_2742,0.011498309
jet_677,0.011263913
jet_1002,0.022317275
jet_3920,0.012839126
jet_4013,0.4295867
jet_4525,0.88314545
jet_3718,0.60681057
jet_1491,0.022546558
jet_4232,0.74629784
jet_2312,0.017682986
jet_765,0.44067457
jet_3651,0.78967524
jet_1881,0.55902064
jet_4241,0.6758873
jet_538,0.0147874495
jet_2948,0.016132487
jet_3334,0.022355407
jet_1220,0.013133025
jet_1057,0.0231614
jet_2045,0.6839852
jet_4153,0.8684702
jet_4892,0.8712748
jet_3690,0.89162046
jet_4408,0.016343525
jet_2706,0.015022718
jet_1268,0.05329307
jet_2789,0.02640689
jet_655,0.014716765
jet_3725,0.55541635
jet_219,0.011275527
jet_4597,0.7213659
jet_3754,0.90478015
jet_43,0.01147454
jet_210,0.018900804
jet_1966,0.015480666
jet_354,0.15088975
jet_1513,0.015589472
jet_4237,0.76503783
jet_4438,0.91264886
jet_2495,0.015440752
jet_367,0.011548843
jet_2833,0.011759293
jet_4767,0.7821555
jet_4568,0.84455705
jet_135,0.014705851
jet_1448,0.011244573
jet_47,0.017870937
jet_4287,0.840342
jet_2880,0.011817876
jet_4235,0.8950668
jet_3289,0.011322095
jet_3022,0.0114847245
jet_3296,0.011537103
jet_61,0.041435562
jet_642,0.01549347
jet_3034,0.015340012
jet_95,0.013829601
jet_478,0.1975569
jet_1739,0.0140384985
jet_1600,0.016144395
jet_3842,0.015223846
jet_1126,0.0142944455
jet_3937,0.80734634
jet_4648,0.8446112
jet_322,0.5002382
jet_3269,0.021175638
jet_2244,0.01601751
jet_4286,0.6862625
jet_4706,0.8214878
jet_3071,0.11895735
jet_1705,0.2347805
jet_4229,0.9105798
jet_3428,0.76629466
jet_291,0.31357422
jet_3046,0.0110607585
jet_1032,0.011646559
jet_533,0.26132798
jet_3963,0.93130815
jet_2673,0.019225203
jet_4476,0.8484937
jet_2792,0.015816974
jet_2031,0.015081373
jet_4922,0.91335493
jet_3980,0.015509224
jet_731,0.015539467
jet_4071,0.6831871
jet_4920,0.9002571
jet_1650,0.01137254
jet_1149,0.041435562
jet_2784,0.027519275
jet_1456,0.24158789
jet_3641,0.02059529
jet_2413,0.012339307
jet_1074,0.02126779
jet_1782,0.2739581
jet_3166,0.01183621
jet_848,0.014205135
jet_4638,0.5528962
jet_4947,0.7242954
jet_2929,0.013459186
jet_3065,0.022888068
jet_4077,0.8024073
jet_2659,0.027988145
jet_3265,0.009324127
jet_1095,0.037573874
jet_4189,0.75059426
jet_2267,0.014306235
jet_1221,0.030002702
jet_2714,0.09593905
jet_3613,0.81505543
jet_683,0.19137521
jet_3035,0.01164997
jet_3379,0.83563745
jet_1714,0.84984416
jet_3320,0.8385525
jet_2908,0.016393796
jet_70,0.030371772
jet_926,0.45262372
jet_2818,0.027161997
jet_800,0.02363588
jet_3282,0.18769343
jet_3109,0.01633707
jet_2596,0.041435562
jet_3338,0.41931447
jet_1323,0.016355915
jet_3505,0.8400878
jet_1209,0.8227961
jet_952,0.014837189
jet_2337,0.016295865
jet_1658,0.010920019
jet_1485,0.058374796
jet_4387,0.81631756
jet_3800,0.84261245
jet_3055,0.01615291
jet_2988,0.16884534
jet_1803,0.8002172
jet_1935,0.7200122
jet_1049,0.015120534
jet_4740,0.88422656
jet_3657,0.53162795
jet_3691,0.8967099
jet_2955,0.09020313
jet_2348,0.015643384
jet_1952,0.026130699
jet_969,0.5018493
jet_1606,0.019091161
jet_3820,0.8459598
jet_3975,0.041435562
jet_1878,0.012035611
jet_1670,0.015459169
jet_3646,0.8320768
jet_2095,0.014218361
jet_233,0.030312663
jet_4589,0.8870523
jet_633,0.03913499
jet_3837,0.79243845
jet_415,0.02857128
jet_1840,0.14911777
jet_1723,0.014469542
jet_1862,0.035687737
jet_4533,0.8875082
jet_2236,0.7021663
jet_17,0.010417734
jet_3085,0.016790943
jet_1732,0.7811697
jet_1740,0.9140716
jet_1020,0.25213736
jet_596,0.23812619
jet_4207,0.88555753
jet_2181,0.017216334
jet_977,0.04641635
jet_2473,0.013300524
jet_2934,0.61792946
jet_893,0.01724537
jet_371,0.031192154
jet_1371,0.03665429
jet_1973,0.022408055
jet_598,0.041435562
jet_238,0.0143765705
jet_4766,0.87543726
jet_4391,0.7417098
jet_2917,0.8760286
jet_2115,0.021340283
jet_2016,0.0059579927
jet_4944,0.72306836
jet_3203,0.030480811
jet_4473,0.94187623
jet_4655,0.81060016
jet_2788,0.015630262
jet_915,0.015677279
jet_733,0.49453858
jet_1932,0.014986517
jet_3316,0.83474165
jet_1918,0.8776742
jet_4275,0.6711982
jet_841,0.016263295
jet_1536,0.041435562
jet_5002,0.89732605
jet_1672,0.022461878
jet_3585,0.8258215
jet_4795,0.90877366
jet_621,0.30249274
jet_2328,0.018079909
jet_3679,0.5430435
jet_566,0.81691957
jet_1779,0.40570801
jet_2210,0.048278566
jet_1615,0.012396779
jet_51,0.01145203
jet_2331,0.24944301
jet_787,0.029823136
jet_2944,0.15811181
jet_3100,0.014058953
jet_534,0.021796621
jet_4169,0.877909
jet_1253,0.016567582
jet_443,0.041435562
jet_1424,0.012067319
jet_195,0.013327518
jet_721,0.08490031
jet_1618,0.035952758
jet_1175,0.49160707
jet_4329,0.4132725
jet_3044,0.7781637
jet_1397,0.02176317
jet_3006,0.012746545
jet_4277,0.013442273
jet_3364,0.894582
jet_3750,0.023018952
jet_644,0.052669674
jet_4717,0.68807715
jet_3815,0.84099126
jet_4894,0.8567461
jet_5022,0.8394879
jet_120,0.010889391
jet_1255,0.060193326
jet_1187,0.020560002
jet_4915,0.85637635
jet_4080,0.89748806
jet_3542,0.86029214
jet_134,0.011484757
jet_2702,0.0146993585
jet_3425,0.9160832
jet_2314,0.03065079
jet_184,0.01384743
jet_4477,0.82728297
jet_3365,0.7358366
jet_511,0.016923415
jet_2133,0.3939647
jet_62,0.009561806
jet_3921,0.8193071
jet_2707,0.011961657
jet_3764,0.70734954
jet_4820,0.84746706
jet_3865,0.85503376
jet_251,0.015279772
jet_994,0.011397409
jet_3790,0.83712137
jet_803,0.041435562
jet_2642,0.5311125
jet_4529,0.80090284
jet_122,0.14838019
jet_4888,0.44542277
jet_3635,0.8135139
jet_4257,0.7369425
jet_2457,0.042101476
jet_567,0.021138074
jet_2168,0.020601088
jet_3945,0.86820316
jet_1436,0.4011049
jet_1609,0.014279296
jet_896,0.2780145
jet_1786,0.02618432
jet_1025,0.025891911
jet_4905,0.86185837
jet_812,0.07482178
jet_720,0.034730155
jet_2749,0.89852005
jet_3492,0.8924059
jet_2231,0.014655673
jet_3535,0.89062244
jet_602,0.20812039
jet_3826,0.7918505
jet_3275,0.03271578
jet_3126,0.017005615
jet_3503,0.4368878
jet_318,0.34037584
jet_4747,0.77758706
jet_2311,0.032512773
jet_274,0.013020863
jet_1892,0.012462018
jet_549,0.016197111
jet_4091,0.74065816
jet_838,0.018962638
jet_4919,0.3877046
jet_4732,0.849898
jet_605,0.04484988
jet_4481,0.7161149
jet_527,0.012966803
jet_3094,0.012010134
jet_2378,0.060899787
jet_4150,0.73296094
jet_3822,0.85618937
jet_4852,0.7064949
jet_1849,0.010924995
jet_298,0.011780203
jet_3982,0.87103325
jet_3459,0.72255194
jet_3026,0.013634789
jet_4201,0.826727
jet_4450,0.60003364
jet_4884,0.85265136
jet_1595,0.43485957
jet_4639,0.57638645
jet_1720,0.012720108
jet_756,0.011335009
jet_2567,0.011527265
jet_2856,0.8203245
jet_4026,0.85956156
jet_4116,0.067887746
jet_4726,0.77429503
jet_4102,0.64940035
jet_1877,0.017980717
jet_376,0.014339571
jet_3827,0.88397884
jet_1073,0.041435562
jet_4081,0.8489086
jet_1755,0.011226492
jet_378,0.034895193
jet_3760,0.8022058
jet_3864,0.79674864
jet_1129,0.08841136
jet_4420,0.25823534
jet_2945,0.07966461
jet_2194,0.057830807
jet_1699,0.009938737
jet_3591,0.80893826
jet_2751,0.011120409
jet_2144,0.24741428
jet_2302,0.40331578
jet_1375,0.011979873
jet_794,0.019014185
jet_5011,0.83382267
jet_1666,0.011537304
jet_2157,0.011501799
jet_175,0.03762973
jet_1052,0.018743807
jet_2776,0.011125207
jet_4163,0.5331298
jet_45,0.014403062
jet_3043,0.050992273
jet_2305,0.01979552
jet_3872,0.012632446
jet_4784,0.7910216
jet_1539,0.34445086
jet_3824,0.8680103
jet_2389,0.08868063
jet_3612,0.84068924
jet_3751,0.78313863
jet_1718,0.019498968
jet_4510,0.77505356
jet_2458,0.23771422
jet_283,0.83734393
jet_1566,0.019206699
jet_1893,0.020137295
jet_2251,0.06381708
jet_4468,0.80241203
jet_4791,0.8309145
jet_1200,0.35695747
jet_2099,0.017449586
jet_2057,0.014294567
jet_2588,0.5971918
jet_1770,0.3887956
jet_4925,0.8141062
jet_4856,0.7213428
jet_1029,0.12712133
jet_1090,0.049187176
jet_3574,0.6579701
jet_4582,0.4924663
jet_4399,0.9156401
jet_4904,0.8686573
jet_2583,0.011245209
jet_99,0.07261942
jet_2217,0.113668986
jet_1345,0.012069502
jet_4048,0.8947804
jet_1242,0.8581897
jet_351,0.03296783
jet_2770,0.18688807
jet_2651,0.019143403
jet_1543,0.2731686
jet_1183,0.023000957
jet_718,0.014485864
jet_3138,0.015934812
jet_3946,0.85043216
jet_1551,0.0145352855
jet_308,0.013048233
jet_1647,0.043667182
jet_833,0.6563726
jet_366,0.6053735
jet_3102,0.011019504
jet_4971,0.6665406
jet_944,0.008358544
jet_3813,0.9017743
jet_2575,0.011521921
jet_1135,0.011913333
jet_19,0.01936306
jet_4463,0.6984943
jet_1215,0.013789215
jet_4388,0.9050023
jet_218,0.626727
jet_3758,0.89925206
jet_438,0.026086966
jet_2093,0.5982268
jet_3653,0.8428423
jet_3333,0.7823472
jet_3479,0.8872932
jet_1084,0.03211591
jet_4674,0.8387276
jet_2098,0.013350385
jet_2802,0.30417636
jet_802,0.019412596
jet_3039,0.012657581
jet_2405,0.5239974
jet_3773,0.8264263
jet_2574,0.03583854
jet_582,0.0143464
jet_203,0.05313211
jet_4095,0.90271604
jet_4032,0.79303443
jet_2594,0.01123328
jet_4039,0.8556387
jet_3453,0.55694026
jet_2072,0.024382766
jet_1056,0.0114295725
jet_3628,0.7082246
jet_2726,0.0125445
jet_2610,0.041435562
jet_3396,0.9154296
jet_517,0.01468278
jet_3566,0.8641247
jet_1362,0.0137494365
jet_1872,0.13727319
jet_668,0.017873205
jet_4382,0.069456525
jet_2269,0.12974595
jet_4938,0.77208865
jet_3878,0.15325288
jet_3862,0.5828731
jet_1258,0.015378238
jet_2387,0.010069918
jet_4428,0.8656354
jet_3388,0.8447838
jet_3438,0.43125474
jet_3742,0.25962058
jet_759,0.83396566
jet_1055,0.098248765
jet_3681,0.72492254
jet_3000,0.012658749
jet_4434,0.61756265
jet_4301,0.84181136
jet_2414,0.010491978
jet_214,0.041435562
jet_3377,0.30517176
jet_2640,0.80268633
jet_693,0.011384889
jet_4139,0.8511484
jet_3670,0.53318536
jet_2146,0.029406011
jet_2937,0.033274263
jet_2572,0.012572939
jet_4631,0.15832163
jet_3386,0.7958338
jet_1321,0.010797654
jet_196,0.024802502
jet_1075,0.049890094
jet_1578,0.016813774
jet_4605,0.86849356
jet_879,0.015925908
jet_3209,0.0115282545
jet_2921,0.1902144
jet_4243,0.5366721
jet_2759,0.0323805
jet_887,0.5946672
jet_2476,0.014756221
jet_68,0.011575384
jet_3996,0.82615626
jet_3123,0.09153849
jet_568,0.01907489
jet_3016,0.021786962
jet_96,0.030028852
jet_2135,0.13439365
jet_3965,0.83772886
jet_139,0.014618238
jet_1391,0.041435562
jet_3135,0.010616204
jet_4200,0.8305235
jet_1374,0.032610286
jet_1588,0.015342295
jet_1338,0.025631675
jet_4418,0.60086316
jet_4240,0.8763463
jet_3012,0.01529978
jet_463,0.013848291
jet_2361,0.013648147
jet_1412,0.019690558
jet_2024,0.028200412
jet_594,0.071418405
jet_3362,0.8474629
jet_625,0.14951704
jet_450,0.25525334
jet_1534,0.028914956
jet_2464,0.013667231
jet_1094,0.019055517
jet_1340,0.041435562
jet_2004,0.013679449
jet_996,0.018475974
jet_4827,0.82749975
jet_2527,0.011527624
jet_1941,0.011607189
